"Source","Target"
8383527059,6644790956
7933235743,5497129515
1532043607,7648532817
1408775586,1275365067
3138667997,3754234469
9884471749,5979502122
3255044891,1275365067
4839883517,6856989235
3287472296,3317535285
4437097524,2455547809
9689955405,477822305
3900558465,8227126673
8328418036,8626204534
6907589690,4793402071
4457376712,477822305
8632750017,102693434
7859634296,7861022135
4503049074,2817594182
6543072915,4364823709
8483320261,9101431692
8958207582,4465839311
5350527019,9691486336
1661948571,9487620426
7438339032,4701344767
1792169085,6231374627
4475887406,5591809782
7327506318,6856989235
6204870445,4701865167
764803171,47426338
7135588068,3474569692
6921328010,297508985
9863549432,9744139045
3549895554,8793643150
2293693246,6644790956
6428429709,4523354520
9927181177,3101664085
1719684530,8558866681
8958207582,4465839311
391920879,5709569908
9037325471,4007288126
7933235743,4009687829
3758384358,7598761904
4361261414,1792169085
486934210,2250120616
3758384358,181888772
6042344622,6295391887
5251807534,9744139045
4784105413,5301788095
3130229847,8702761939
3485232738,3855454086
1574021353,4007288126
6972614413,1275365067
2091046669,3765744005
5350527019,9691486336
5669473308,128458072
2698296913,9311138020
115683040,1355355788
5151620036,6654604883
4976541421,4723035903
1588352414,4675551460
7361493168,5709569908
5359230027,6064594022
4533804030,115683040
8947212560,6644790956
4475887406,5591809782
9950176813,8702761939
4437097524,2455547809
5152078481,8558866681
9667520466,3101664085
6204870445,4701865167
5996404286,2961824751
4575358374,297508985
4503049074,2817594182
1536881121,7856837871
6543072915,4364823709
2488893433,57359957
3243669526,7242929646
7648532817,7580447263
6862342737,8337640405
4118958070,7861022135
1777421133,8318149386
6862342737,7820111159
483243369,8227126673
2728271379,9743283090
6907589690,4793402071
1879586865,9101431692
4333592301,5301788095
5256901488,8558866681
5669473308,128458072
6907589690,4793402071
8442770827,7856837871
9586816158,1708796825
5350527019,9691486336
2170631127,6644790956
7580447263,3273180048
4475887406,5591809782
4048890408,5709569908
4849869235,7349616910
8165050565,6872985063
1777421133,1332661544
4503049074,2817594182
2413342783,620632688
4209762118,8702761939
964569735,8227126673
1794587906,7976247492
6204870445,4701865167
1588352414,4675551460
3758384358,2818758131
9065751829,7861022135
1776243916,7423698019
3338185511,4523354520
4333592301,6904465248
5131113315,1275365067
264256853,4723035903
2698296913,9311138020
7933235743,327529466
1588352414,4675551460
5669473308,128458072
2936369411,3101664085
1459199611,1275365067
1581712444,7535520218
9257854941,9744139045
8164685043,9101431692
3972457943,6856989235
2091046669,3765744005
3317535285,1890002170
8026454628,3855454086
6425933312,4849869235
2751353422,3101664085
4968528728,9754472745
4437097524,2455547809
2962704201,6045686021
4784105413,7003321963
1666395444,1275365067
4851027632,477822305
4670716935,4007288126
8493832518,3855454086
9920806265,4369794922
6293396183,3855454086
6369856613,297508985
3758384358,6535573996
8554776868,4063617528
3890512015,1925953413
8459619255,5709569908
6909330077,4723035903
4968528728,8826817843
1588352414,4675551460
9586816158,1708796825
8569930253,6064594022
6700694377,4701344767
6633012892,2267371595
2769373550,8055925195
2576776444,8558866681
6654604883,8715727018
1777421133,9887519129
1899729226,6633012892
2722848962,6644790956
3243669526,9634657642
5669473308,128458072
8929118755,4841107361
4696632419,9101431692
6706905457,8626204534
485398087,5057760337
4968528728,809560709
1890002170,5891015332
7103954713,7856837871
4369794922,541766557
207936746,6576103360
4968528728,5846327001
3243669526,2135490257
4437097524,2455547809
8051349330,6855318209
5669473308,128458072
7798597123,3135903557
5996404286,261250301
977865919,477822305
92172,6611372120
6907589690,4793402071
7644651485,4523354520
5669473308,128458072
6654604883,6092572903
6872985063,2297851433
8264472288,620632688
2845310445,6708292258
4233444813,7251467808
8630252274,4063617528
6293396183,6064594022
1588352414,4675551460
8878822555,6644790956
3890512015,1925953413
4336331378,8678828865
5669473308,128458072
485398087,5057760337
7320838699,1978871831
6992153316,5709569908
8678824794,5979502122
3273180048,1844959782
5891015332,1239650488
5840287516,7320838699
2784565564,5979502122
9586816158,1708796825
326868636,7856837871
8055925195,157693966
1425839597,5979502122
5084591110,8558866681
485398087,5057760337
7325070971,7535520218
1844959782,2337455182
5669473308,128458072
2488893433,57359957
7036365296,8730710927
7409957339,7861022135
4475887406,5591809782
2189916505,477822305
1721371265,2478075161
541766557,2146196860
7535537199,4701344767
9665514586,5709569908
5350527019,9691486336
8598494210,4523354520
9257854941,6064594022
92172,9886773415
9908569982,8558866681
9408792082,7343374794
3890512015,1925953413
2091046669,3765744005
1588352414,4675551460
3428401141,620632688
6444759706,3395603603
1588352414,4675551460
9586816158,1708796825
5585525058,6856989235
2936369411,5710502407
8328418036,6566242365
7714136094,9336506866
9863549432,3855454086
3828530251,9101431692
8104185827,598893787
7148513059,620632688
9586816158,1708796825
3890512015,1925953413
2146196860,8604110159
2488893433,57359957
5902175349,2478075161
4968528728,5280531905
3111101078,7535520218
8430328545,8148564988
728900305,4571263594
7580090372,7861022135
3927673632,620632688
5669473308,128458072
4213937322,5709569908
1634467956,5708403349
6708292258,7184040731
9586816158,1708796825
761156080,8702761939
9463283671,7998822364
485398087,5057760337
49679487,8104185827
4994414415,8558866681
7434348226,7856837871
2131734735,4063617528
5669473308,128458072
1239650488,9039596733
3758183848,6855318209
4482548642,8769747914
6337846875,9101431692
913103317,9658846243
4697177650,8055925195
9163973192,8558866681
1275365067,3198186594
3890512015,1925953413
5996404286,7125938393
9463283671,2827647070
122087994,3894970563
7343374794,1276357468
485398087,5057760337
208615118,5709569908
2091046669,3765744005
1269358770,8678828865
3621927221,3558316341
485398087,5057760337
9744139045,7132669666
8769747914,2421915852
5772429690,7856837871
8055925195,668478072
602119812,8702761939
3395612931,4718828209
7629224858,7535520218
3836365349,4682277957
1332661544,2906093133
9658846243,4369853239
3890512015,1925953413
8216508766,8908744199
4063484504,4701344767
9586816158,1708796825
1931808086,3101664085
3836365349,2926399227
4029600999,8558866681
9954699965,6855318209
485398087,5057760337
5711641906,620632688
2194400507,7891001913
2754811887,8702761939
1269358770,6855318209
3890512015,1925953413
6037499870,4063617528
9927181177,7251467808
6654604883,9485243468
2073937889,5979502122
4968528728,5069701582
195599290,783611910
7894209249,8148564988
2091046669,3765744005
9039596733,7461775522
5708403349,9502829085
3836365349,5395950332
438334948,5821509945
4968528728,1991927698
8051349330,3135903557
4233444813,9822089223
4009687829,9495614448
2967600281,4063617528
6691542420,4063617528
4587590941,8455072782
9954699965,9743283090
5902175349,1128410016
2421915852,2766236027
6699690298,1730320248
9879986503,476800554
9586816158,1708796825
3918102756,8148564988
322164205,8148564988
3166187314,7856837871
1276357468,3444453135
438334948,965849629
438334948,8646002306
5357919352,3135903557
8929118755,4979360273
5634715062,1617652768
3607939447,8730710927
7784487474,8702761939
8489292383,7856837871
327529466,9495614448
2337455182,2087192047
2760130443,2250120616
3621927221,1904226206
195599290,8646002306
7692451448,3831299146
8121769763,6855318209
8318149386,182676947
3173849209,8278538939
2676603542,9206340888
8309726754,2250120616
243890450,5634715062
6654604883,219059116
8430328545,1128410016
195599290,7836382668
4336331378,9743283090
485398087,5057760337
2766236027,8189372992
2194400507,6296525797
3918102756,1128410016
5172752049,7535520218
8929118755,9143802798
4410888439,620632688
5205676353,6876081572
8604110159,9941040567
5634715062,1370793005
1131378483,1128410016
5288254056,3894970563
7461775522,7290051544
8189372992,4336977506
4643171872,7081794017
7081794017,9953236781
1759170218,9749980386
8216508766,1730320248
2109877908,5634715062
7811202968,7856837871
7128238225,7535520218
6530316692,2701397758
9091603896,9495614448
1655724882,8702761939
6189222959,5915028518
6654604883,2073730911
6779052687,3894970563
3621927221,809093394
476800554,9535806757
7894209249,7416506944
195599290,8830620372
6530316692,7891001913
5842134491,2250120616
8385877775,5634715062
3271932481,8857592238
9463283671,6191522938
691333574,2701397758
310793639,7209921331
6654604883,2470236308
7142373177,1128410016
8216508766,2779622681
5915028518,2972882581
1275365067,1241369575
3831299146,8912558797
3836365349,5286468366
3621927221,1320378569
4336977506,5125256790
4063617528,2129555726
9941040567,4935018035
6101176304,7535520218
3760146245,3839484156
8179425488,8148564988
7525571440,4718828209
9449320176,2492084250
3395612931,7209921331
5497129515,9495614448
5125256790,8839573774
4935018035,3559457440
7036365296,8278538939
322164205,1128410016
4063617528,3131242859
7714136094,1498395634
1175532361,6488098189
6064594022,7132669666
9749980386,773620542
1175532361,2233587342
1494856686,5905337797
1559072412,8424086459
2066813513,4718828209
2860312544,177329193
2809797266,9857416880
7525571440,8278538939
7290051544,4477921100
3271932481,6554972304
9857416880,4942720815
5905337797,5017711390
3254068363,5239158177
4477921100,9910661531
177329193,8942747671
8179425488,1128410016
3621927221,9362494030
5972412213,5239158177
5634715062,4908732108
1121576618,7477927249
1275365067,329875920
7820111159,8575220383
4063617528,7721528666
8839573774,1154476903
5148909783,3063188829
4063617528,828465269
6979197118,6515889172
1083896690,2807740370
3867368337,5239158177
3621927221,5381692588
6444759706,9336506866
8424086459,4147005375
3444453135,2920305893
1131378483,2478075161
3548917860,1321198619
117227648,7891001913
3063188829,9677685318
1451745312,4849869235
1154476903,1360295792
2687511294,7416506944
3728704733,2432879658
9910661531,7417834229
3855454086,7132669666
1083896690,238206797
1321198619,7206633896
1275365067,9106078153
3836365349,2057901700
2687511294,2478075161
8263159880,7991409048
2733277823,8193184390
2856135294,492547835
438334948,783611910
5079430463,6891062860
8451842209,5218803866
7028799426,3098928489
1275365067,8221014087
5312316924,8559630753
9481737937,9857416880
9857416880,1423934830
7477927249,9101498126
7699316196,717432649
3665188764,7951108994
5205676353,6408260347
9887519129,3639442932
5069701582,8987016445
8942747671,6546717558
1360295792,7521416862
1275365067,3213035108
9449320176,2411966932
2368609321,8558866681
7714136094,3395603603
1275365067,5785768249
4849869235,8432415121
8216508766,980191499
8193184390,9729325275
1332661544,924968370
1734584873,8638390457
5710502407,7489346226
1175532361,5850510514
4063617528,6233042603
6781342982,2528868778
9754472745,8987016445
6699690298,2779622681
2920305893,8576060345
4718828209,3309028814
8559630753,4632702938
9677685318,7596828554
8467683478,4617865260
4349685079,2432879658
438334948,7836382668
6444759706,1498395634
728900305,915444634
4728492996,8262492778
7028799426,3098928489
8763630749,7748084149
6546717558,67798342
3471938570,2432879658
4742321271,5239158177
6009985803,7283452090
8216508766,7960316357
195599290,5821509945
1786979326,9220597283
9726134896,4103519606
1786979326,9220597283
8577559936,2528868778
7784865836,6648411570
4347993154,9857617767
3135903557,7821292253
4063617528,5369283466
7596828554,3592668140
1253336976,8371675450
6630982101,5218803866
7521416862,6959751971
3592668140,3539142210
1055705034,5975606186
7209921331,3309028814
5846327001,8987016445
5579952282,5279485005
8638390457,4726304376
6045686021,7132669666
2253822286,5218803866
6699690298,8908744199
195599290,965849629
2281394207,9125487514
4009345269,8558866681
438334948,8830620372
6855318209,7821292253
282207282,139298193
1604485677,4650116053
6125027474,2432879658
6891062860,8406225208
9976106793,2057709626
1786979326,9220597283
7464973421,492547835
6699690298,980191499
9268139431,9259814241
6959751971,9954447718
4728492996,3859183939
9268139431,9259814241
1991927698,8987016445
9309373905,7748494288
9430804295,1246030790
9133126265,2166563883
6699690298,7960316357
2041519241,7951108994
9726134896,5786856250
479864370,7748494288
7251467808,7489346226
2876976313,7951108994
67798342,6295602252
9086908903,8352414724
8845157951,492547835
9268139431,9259814241
1408775835,5975606186
5628513559,7859972869
1786979326,9220597283
6340007440,4316483340
5579952282,5279485005
7820111159,4578505838
8325843590,4650116053
6340007440,4316483340
9268139431,9259814241
1386415360,717744113
5990010057,2432879658
1253336976,8371675450
4037656875,4617865260
6528706214,4178608601
6161499055,8723924487
1936585949,5218803866
3539142210,3751798996
7283452090,2738815363
9743283090,7821292253
3118323604,8558866681
2231764208,5239158177
1786979326,9220597283
5579952282,5279485005
5579952282,5279485005
4178608601,4397407972
8337640405,8899455774
1946301479,7748084149
6340007440,4316483340
6526786971,7748494288
2057709626,8122112628
9268139431,9259814241
2366716701,7951108994
3192963046,5218803866
8263159880,1400313992
1905913313,4650116053
3751798996,102599420
717639401,2432879658
1175532361,7754985991
7891001913,7780633759
809560709,8987016445
2300551068,1665774528
3674564542,4998213450
7502236782,8558866681
4347993154,9857617767
5799597183,6789925766
9382188772,7414249177
9268139431,9259814241
9954447718,7062626634
2166563883,3630005462
4063617528,5337938211
53400238,5239158177
6340007440,4316483340
750737722,7859972869
1786979326,9220597283
9268139431,9259814241
6340007440,4316483340
8559630753,7610322888
1253336976,8371675450
6340007440,4316483340
816894441,4617865260
5280531905,8987016445
9822089223,7489346226
5892761690,8558866681
3674564542,4998213450
2904175683,9828937168
